idsales,sales_idcust,sales_idvariant,sales_mililiter,sales_totalml,sales_idbotol,sales_hargavariant,sales_hargabotol,sales_hargatotal,sales_diskon,sales_hargadiskon,sales_date,sales_author,sales_status
3635,292,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3636,293,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3637,297,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3638,298,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3639,298,88,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-04-02","OLLA",1
3640,298,94,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3641,300,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3642,301,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3643,301,134,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3644,301,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3645,301,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3646,301,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3647,301,69,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3648,301,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3649,303,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3650,304,112,6.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3651,304,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3652,304,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3653,304,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3654,306,164,2.1000000000000000e+01,3.5000000000000000e+01,58,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
3655,309,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-04-02","OLLA",1
3656,309,164,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-04-02","OLLA",1
3657,309,164,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-04-02","OLLA",1
3658,310,153,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3659,310,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3660,311,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3661,312,128,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3662,313,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3663,316,164,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,2.0000000000000000e+01,5.7600000000000000e+04,"2007-04-02","OLLA",1
3664,317,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3665,319,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-04-02","OLLA",1
3666,320,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3667,320,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3668,321,164,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-04-02","OLLA",1
3669,322,140,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3670,328,150,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3671,675,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3672,675,86,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3673,676,147,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3674,676,152,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3675,679,152,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3676,681,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3677,681,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3678,683,153,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3679,685,66,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3680,685,118,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3681,686,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3682,686,69,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3683,686,88,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
3684,687,164,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,0.0000000000000000e+00,7.2000000000000000e+04,"2007-04-02","OLLA",1
3685,688,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3686,688,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3687,691,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3688,691,154,1.5000000000000000e+01,2.5000000000000000e+01,52,3.0000000000000000e+03,0.0000000000000000e+00,4.5000000000000000e+04,0.0000000000000000e+00,4.5000000000000000e+04,"2007-04-02","OLLA",1
3689,693,62,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3690,694,47,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3691,694,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3692,694,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3693,694,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3694,696,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3695,696,60,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3696,696,155,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
3697,697,72,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3698,698,164,7.0000000000000000e+00,7.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,1.6000000000000000e+04,0.0000000000000000e+00,1.6000000000000000e+04,"2007-04-02","OLLA",1
3699,699,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3700,700,140,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3701,700,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3702,701,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-04-02","OLLA",1
3703,701,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3704,701,137,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3705,702,65,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3706,704,141,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3707,704,135,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3708,705,148,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3709,706,128,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3710,706,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3711,706,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3712,708,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3713,709,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3714,709,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3715,709,95,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3716,709,152,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3717,710,146,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3718,711,109,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3719,713,112,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3720,713,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3721,713,112,8.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,0.0000000000000000e+00,2.0000000000000000e+04,"2007-04-02","OLLA",1
3722,713,112,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3723,713,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3724,713,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3725,1365,81,2.4000000000000000e+01,4.0000000000000000e+01,59,2.0000000000000000e+03,6.0000000000000000e+03,5.4000000000000000e+04,0.0000000000000000e+00,5.4000000000000000e+04,"2007-04-02","OLLA",1
3726,1365,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3727,1366,95,2.1000000000000000e+01,3.5000000000000000e+01,56,2.5000000000000000e+03,6.0000000000000000e+03,5.8500000000000000e+04,0.0000000000000000e+00,5.8500000000000000e+04,"2007-04-02","OLLA",1
3728,717,79,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
3729,720,125,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3730,721,150,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3731,721,116,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3732,721,154,7.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,0.0000000000000000e+00,2.1000000000000000e+04,"2007-04-02","OLLA",1
3733,721,39,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3734,721,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3735,722,43,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3736,723,113,6.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3737,723,42,6.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3738,723,141,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3739,723,129,6.0000000000000000e+00,1.0000000000000000e+01,62,3.0000000000000000e+03,0.0000000000000000e+00,1.8000000000000000e+04,0.0000000000000000e+00,1.8000000000000000e+04,"2007-04-02","OLLA",1
3740,724,49,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3741,725,42,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3742,725,90,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3743,725,58,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3744,725,81,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3745,725,58,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3746,725,90,6.0000000000000000e+00,1.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.2000000000000000e+04,0.0000000000000000e+00,1.2000000000000000e+04,"2007-04-02","OLLA",1
3747,726,164,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,0.0000000000000000e+00,3.5000000000000000e+04,"2007-04-02","OLLA",1
3748,728,92,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3749,728,111,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3750,728,164,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,0.0000000000000000e+00,4.8000000000000000e+04,"2007-04-02","OLLA",1
3751,728,147,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3752,730,75,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3753,730,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3754,730,57,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3755,730,44,7.0000000000000000e+00,1.0000000000000000e+01,62,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-04-02","OLLA",1
3756,732,111,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3757,733,75,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3758,733,68,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3759,735,62,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3760,735,164,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3761,736,98,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
3762,738,101,7.5000000000000000e+00,1.0000000000000000e+01,62,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-04-02","OLLA",1
