idstock,stock_name,stock_idname,stock_awal,stock_order,stock_akhir,stock_date,stock_author,stock_status,stock_keterangan
684,"variant",112,1.0550000000000000e+02,1.9450000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
685,"variant",43,2.3350000000000000e+02,6.6500000000000000e+01,3.0000000000000000e+02,"2007-06-04","OLLA",0,
686,"variant",90,8.4500000000000000e+01,2.1550000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
687,"variant",164,1.0000000000000000e+02,2.0000000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
688,"variant",81,1.7750000000000000e+02,1.2250000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
689,"variant",72,1.1900000000000000e+02,1.8100000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
690,"variant",95,4.9500000000000000e+01,2.5050000000000000e+02,3.0000000000000000e+02,"2007-06-04","YUNI",0,
691,"botol",54,0.0000000000000000e+00,1.6000000000000000e+01,1.6000000000000000e+01,"2007-06-05","OLLA",0,
692,"botol",62,0.0000000000000000e+00,5.0000000000000000e+01,5.0000000000000000e+01,"2007-06-05","OLLA",0,
693,"variant",146,5.0000000000000000e-01,1.2000000000000000e+02,1.2050000000000000e+02,"2007-06-05","YUNI",0,
694,"variant",171,3.5000000000000000e+00,1.5000000000000000e+02,1.5350000000000000e+02,"2007-06-06","YUNI",0,
695,"variant",166,1.9500000000000000e+02,-1.7500000000000000e+01,1.7750000000000000e+02,"2007-06-06","YUNI",0,"CHRIZ "
696,"botol",52,5.5000000000000000e+01,-1.0000000000000000e+00,5.4000000000000000e+01,"2007-06-06","YUNI",0,"CHRIZ"
697,"botol",52,5.4000000000000000e+01,-1.0000000000000000e+00,5.3000000000000000e+01,"2007-06-07","OLLA",0,"chriz"
698,"variant",44,1.6200000000000000e+02,-1.2000000000000000e+01,1.5000000000000000e+02,"2007-06-07","OLLA",0,"chriz"
699,"variant",140,5.0000000000000000e+00,2.3000000000000000e+02,2.3500000000000000e+02,"2007-06-08","YUNI",0,
700,"variant",159,7.5000000000000000e+00,2.1000000000000000e+02,2.1750000000000000e+02,"2007-06-08","OLLA",0,
701,"botol",62,0.0000000000000000e+00,2.0000000000000000e+01,2.0000000000000000e+01,"2007-06-09","OLLA",0,
544,"variant",119,0.0000000000000000e+00,1.5000000000000000e+02,1.5000000000000000e+02,"2007-05-10","OLLA",0,
545,"variant",118,0.0000000000000000e+00,1.9000000000000000e+02,1.9000000000000000e+02,"2007-05-10","OLLA",0,
546,"variant",120,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
547,"variant",121,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
548,"variant",123,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
549,"variant",51,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
550,"variant",106,0.0000000000000000e+00,7.0000000000000000e+01,7.0000000000000000e+01,"2007-05-10","OLLA",0,
551,"variant",124,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
552,"variant",47,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
553,"variant",48,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
554,"variant",125,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
555,"variant",92,0.0000000000000000e+00,1.6000000000000000e+02,1.6000000000000000e+02,"2007-05-10","OLLA",0,
556,"variant",94,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",0,
557,"variant",93,0.0000000000000000e+00,9.5000000000000000e+01,9.5000000000000000e+01,"2007-05-10","OLLA",0,
558,"variant",49,0.0000000000000000e+00,1.9000000000000000e+02,1.9000000000000000e+02,"2007-05-10","OLLA",0,
559,"variant",126,0.0000000000000000e+00,1.9000000000000000e+02,1.9000000000000000e+02,"2007-05-10","OLLA",0,
560,"variant",107,0.0000000000000000e+00,9.5000000000000000e+01,9.5000000000000000e+01,"2007-05-10","OLLA",0,
561,"variant",127,0.0000000000000000e+00,9.0000000000000000e+01,9.0000000000000000e+01,"2007-05-10","OLLA",0,
562,"variant",128,0.0000000000000000e+00,1.9000000000000000e+02,1.9000000000000000e+02,"2007-05-10","OLLA",0,
563,"variant",50,0.0000000000000000e+00,1.7000000000000000e+02,1.7000000000000000e+02,"2007-05-10","OLLA",0,
564,"variant",129,0.0000000000000000e+00,1.8000000000000000e+02,1.8000000000000000e+02,"2007-05-10","OLLA",0,
565,"variant",164,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
566,"variant",131,0.0000000000000000e+00,1.1000000000000000e+02,1.1000000000000000e+02,"2007-05-10","OLLA",0,
567,"variant",133,0.0000000000000000e+00,2.7000000000000000e+02,2.7000000000000000e+02,"2007-05-10","OLLA",0,
568,"variant",52,0.0000000000000000e+00,1.0500000000000000e+02,1.0500000000000000e+02,"2007-05-10","OLLA",0,
569,"variant",134,0.0000000000000000e+00,1.3000000000000000e+02,1.3000000000000000e+02,"2007-05-10","OLLA",0,
570,"variant",171,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",1,
571,"variant",135,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
572,"variant",136,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
573,"variant",53,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
604,"variant",69,0.0000000000000000e+00,1.9500000000000000e+02,1.9500000000000000e+02,"2007-05-10","OLLA",0,
605,"variant",70,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",0,
606,"variant",103,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
607,"variant",100,0.0000000000000000e+00,2.5000000000000000e+01,2.5000000000000000e+01,"2007-05-10","OLLA",0,
608,"variant",148,0.0000000000000000e+00,1.9500000000000000e+02,1.9500000000000000e+02,"2007-05-10","OLLA",0,
609,"variant",71,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
610,"variant",104,0.0000000000000000e+00,9.5000000000000000e+01,9.5000000000000000e+01,"2007-05-10","OLLA",0,
611,"variant",149,0.0000000000000000e+00,1.2500000000000000e+02,1.2500000000000000e+02,"2007-05-10","OLLA",0,
612,"variant",72,0.0000000000000000e+00,2.7000000000000000e+02,2.7000000000000000e+02,"2007-05-10","OLLA",0,
613,"variant",73,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
614,"variant",74,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
615,"variant",75,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
616,"variant",159,0.0000000000000000e+00,6.0000000000000000e+01,6.0000000000000000e+01,"2007-05-10","OLLA",0,
617,"variant",76,0.0000000000000000e+00,9.5000000000000000e+01,9.5000000000000000e+01,"2007-05-10","OLLA",0,
618,"variant",151,0.0000000000000000e+00,2.3000000000000000e+02,2.3000000000000000e+02,"2007-05-10","OLLA",0,
619,"variant",91,0.0000000000000000e+00,1.7000000000000000e+02,1.7000000000000000e+02,"2007-05-10","OLLA",0,
620,"variant",77,0.0000000000000000e+00,1.1000000000000000e+02,1.1000000000000000e+02,"2007-05-10","OLLA",0,
621,"variant",97,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
622,"variant",78,0.0000000000000000e+00,2.7000000000000000e+02,2.7000000000000000e+02,"2007-05-10","OLLA",0,
623,"variant",156,0.0000000000000000e+00,7.5000000000000000e+01,7.5000000000000000e+01,"2007-05-10","OLLA",0,
624,"variant",79,0.0000000000000000e+00,1.8000000000000000e+02,1.8000000000000000e+02,"2007-05-10","OLLA",0,
625,"variant",152,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",0,
626,"variant",80,0.0000000000000000e+00,1.7000000000000000e+02,1.7000000000000000e+02,"2007-05-10","OLLA",0,
627,"variant",153,0.0000000000000000e+00,2.6000000000000000e+02,2.6000000000000000e+02,"2007-05-10","OLLA",0,
628,"variant",105,0.0000000000000000e+00,5.5000000000000000e+01,5.5000000000000000e+01,"2007-05-10","OLLA",0,
629,"variant",83,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
630,"variant",84,0.0000000000000000e+00,2.6000000000000000e+02,2.6000000000000000e+02,"2007-05-10","OLLA",0,
631,"variant",85,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
632,"variant",88,0.0000000000000000e+00,1.9500000000000000e+02,1.9500000000000000e+02,"2007-05-10","OLLA",0,
633,"variant",154,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
